year;region;classification;pollutant;unit;source;data_status;energy_co2e_t;industry_co2e_t;traffic_co2e_t;buildings_co2e_t;agriculture_co2e_t;waste_co2e_t;fluorinated_gases_co2e_t;total_co2e_t;population;energy_co2e_t_percapita;industry_co2e_t_percapita;traffic_co2e_t_percapita;buildings_co2e_t_percapita;agriculture_co2e_t_percapita;waste_co2e_t_percapita;fluorinated_gases_co2e_t_percapita;total_co2e_t_percapita;international_flight_co2e_t
2009;Kärnten;KSG;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;65741.5458054104;476756.418983657;1561878.84887096;669029.553068727;685103.584880859;216907.186895297;307106.249258705;3982523.38776362;559462;0.11750850961354;0.852169439539517;2.79175144848258;1.19584449537006;1.22457572610983;0.38770673771462;0.548931382754691;7.11848773958485;NA
2009;Niederösterreich;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;5111596;2103187;NA;NA;NA;NA;NA;7214783;1602958;3.18885210966226;1.31206619262638;NA;NA;NA;NA;NA;4.50091830228864;NA
2009;Niederösterreich;Gesamt;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;5993278.92234601;3086014.97246777;4668419.92102347;2188843.41894308;2178699.88636632;760500.059156517;262989.989052674;19138747.1693558;1602958;3.7388870590159;1.92520014402609;2.91237819145821;1.36550266378974;1.35917465483582;0.474435424481812;0.164065427199386;11.9396435648069;NA
2009;Niederösterreich;KSG;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;550242.285455827;952994.135301965;4640374.14966385;2188843.41894308;2178699.88636632;760500.059156517;262989.989052674;11534643.9239402;1602958;0.343266813887717;0.594522211624986;2.89488193057076;1.36550266378974;1.35917465483582;0.474435424481812;0.164065427199386;7.19584912639021;NA
2009;Oberösterreich;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;1209569;8907631;NA;NA;NA;NA;NA;10117200;1408619;0.85869138496641;6.32366239558035;NA;NA;NA;NA;NA;7.18235378054676;NA
2009;Oberösterreich;Gesamt;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;1397775.30606544;11320084.6093279;3951159.34750662;1605214.80077169;2174002.06757122;503093.761134353;231507.710465466;21182837.6028427;1408619;0.992301897152772;8.03629981515789;2.80498796871732;1.13956634176572;1.54335705224139;0.357153894086586;0.164350836149069;15.0380178052708;NA
2009;Oberösterreich;KSG;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;140337.881270032;1468992.43000588;3941678.1313457;1605214.80077169;2174002.06757122;503093.761134353;231507.710465466;10064826.7825643;1408619;0.0996279911530598;1.04286001396111;2.79825710951343;1.13956634176572;1.54335705224139;0.357153894086586;0.164350836149069;7.14517323887034;NA
2009;Salzburg;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;245623;577083;NA;NA;NA;NA;NA;822706;526699;0.466344154820875;1.09565994999041;NA;NA;NA;NA;NA;1.56200410481129;NA
2009;Salzburg;Gesamt;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;299967.580918198;823987.991178815;1341627.18540016;650021.81759371;557540.048317339;126003.207775545;86371.2656017214;3885519.09678549;526699;0.569523733514204;1.5644381158476;2.54723700899406;1.23414287400149;1.05855535764704;0.23923191001985;0.163986006431988;7.37711500645623;NA
2009;Salzburg;KSG;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;54344.5809181977;199666.843890832;1335699.62198171;650021.81759371;557540.048317339;126003.207775545;86371.2656017214;3009647.38607905;526699;0.103179578693329;0.379090987244768;2.53598283266479;1.23414287400149;1.05855535764704;0.23923191001985;0.163986006431988;5.71416954670324;NA
