name;eic;gasDayStart;gasInStorage;injection;withdrawal;workingGasVolume;injectionCapacity;withdrawalCapacity;trend;full
UGS Haidach (astora);21W000000000078N;2022-01-29;2.8163;54.28;0;11.3451;99.18;104.59;0.48;24.82
UGS Haidach (astora);21W000000000078N;2022-01-28;2.762;0;66.7;11.3451;99.18;104.59;-0.59;24.35
UGS Haidach (astora);21W000000000078N;2022-01-27;2.8287;0;10.8;11.3451;99.18;104.59;-0.09;24.93
UGS Haidach (astora);21W000000000078N;2022-01-26;2.8395;0;105.8;11.3451;99.18;104.59;-0.93;25.03
UGS Haidach (astora);21W000000000078N;2022-01-25;2.9453;0;85.2;11.3451;99.18;104.59;-0.75;25.96
UGS Haidach (astora);21W000000000078N;2022-01-24;3.0305;0;93.5;11.3451;99.18;104.59;-0.82;26.71
UGS Haidach (astora);21W000000000078N;2022-01-23;3.124;0;33.6;11.3451;99.18;104.59;-0.3;27.54
UGS Haidach (astora);21W000000000078N;2022-01-22;3.1577;0;69.5;11.3451;99.18;104.59;-0.61;27.83
UGS Haidach (astora);21W000000000078N;2022-01-21;3.2272;0;113.3;11.3451;99.18;104.59;-1;28.45
UGS Haidach (astora);21W000000000078N;2022-01-20;3.3404;0;101.9;11.3451;99.18;104.59;-0.9;29.44
UGS Haidach (astora);21W000000000078N;2022-01-19;3.4423;0;55.7;11.3451;99.18;104.59;-0.49;30.34
UGS Haidach (astora);21W000000000078N;2022-01-18;3.498;0;80.2;11.3451;99.18;104.59;-0.71;30.83
UGS Haidach (astora);21W000000000078N;2022-01-17;3.5782;0;95.1;11.3451;99.18;104.59;-0.84;31.54
UGS Haidach (astora);21W000000000078N;2022-01-16;3.6733;0;45.7;11.3451;99.18;104.59;-0.4;32.38
UGS Haidach (astora);21W000000000078N;2022-01-15;3.719;0;52.8;11.3451;99.18;104.59;-0.47;32.78
UGS Haidach (astora);21W000000000078N;2022-01-14;3.7718;0;125;11.3451;99.18;104.59;-1.1;33.25
UGS Haidach (astora);21W000000000078N;2022-01-13;3.8969;0;120;11.3451;99.18;104.59;-1.06;34.35
UGS Haidach (astora);21W000000000078N;2022-01-12;4.0169;0;114.9;11.3451;99.18;104.59;-1.01;35.41
UGS Haidach (astora);21W000000000078N;2022-01-11;4.1318;0;60.8;11.3451;99.18;104.59;-0.54;36.42
UGS Haidach (astora);21W000000000078N;2022-01-10;4.1927;0;109.4;11.3451;99.18;104.59;-0.96;36.96
UGS Haidach (astora);21W000000000078N;2022-01-09;4.3021;0;22.2;11.3451;99.18;104.59;-0.2;37.92
UGS Haidach (astora);21W000000000078N;2022-01-08;4.3244;0;42.8;11.3451;99.18;104.59;-0.38;38.12
UGS Haidach (astora);21W000000000078N;2022-01-07;4.3672;0;63.6;11.3451;99.18;104.59;-0.56;38.49
UGS Haidach (astora);21W000000000078N;2022-01-06;4.4308;0;75.9;11.3451;99.18;104.59;-0.67;39.05
UGS Haidach (astora);21W000000000078N;2022-01-05;4.5067;45.49;0;11.3451;99.18;104.59;0.4;39.72
UGS Haidach (astora);21W000000000078N;2022-01-04;4.4612;0;48.1;11.3451;99.18;104.59;-0.42;39.32
UGS Haidach (astora);21W000000000078N;2022-01-03;4.5093;23.02;4.2;11.3451;99.18;104.59;0.17;39.75
UGS Haidach (astora);21W000000000078N;2022-01-02;4.4904;89.08;0;11.3451;99.18;104.59;0.79;39.58
UGS Haidach (astora);21W000000000078N;2022-01-01;4.4014;75.98;0;11.3451;99.18;104.59;0.67;38.8
UGS Haidach (astora);21W000000000078N;2021-12-31;4.3254;124.83;0;11.3451;99.18;104.59;1.1;38.13
UGS Haidach (astora);21W000000000078N;2021-12-30;4.2019;96.23;0;11.3451;99.18;104.59;0.85;37.04
UGS Haidach (astora);21W000000000078N;2021-12-29;4.1057;63.47;0;11.3451;99.18;104.59;0.56;36.19
UGS Haidach (astora);21W000000000078N;2021-12-28;4.0422;45.26;0;11.3451;99.18;104.59;0.4;35.63
UGS Haidach (astora);21W000000000078N;2021-12-27;3.9969;26.95;24.7;11.3451;99.18;104.59;0.02;35.23
UGS Haidach (astora);21W000000000078N;2021-12-26;3.9946;0;25;11.3451;99.18;104.59;-0.22;35.21
UGS Haidach (astora);21W000000000078N;2021-12-25;4.0197;41.99;0.3;11.3451;99.18;104.59;0.37;35.43
UGS Haidach (astora);21W000000000078N;2021-12-24;3.978;14.16;13.5;11.3451;99.18;104.59;0.01;35.06
UGS Haidach (astora);21W000000000078N;2021-12-23;3.9773;0;62.6;11.3451;99.18;104.59;-0.55;35.06
UGS Haidach (astora);21W000000000078N;2021-12-22;4.0399;0;101.5;11.3451;99.18;104.59;-0.89;35.61
UGS Haidach (astora);21W000000000078N;2021-12-21;4.1414;0;128.5;11.3451;99.18;104.59;-1.13;36.5
UGS Haidach (astora);21W000000000078N;2021-12-20;4.2699;0;118.7;11.3451;99.18;104.59;-1.05;37.64
UGS Haidach (astora);21W000000000078N;2021-12-19;4.3887;0;32.4;11.3451;99.18;104.59;-0.29;38.68
UGS Haidach (astora);21W000000000078N;2021-12-18;4.4211;0;50.7;11.3451;99.18;104.59;-0.45;38.97
UGS Haidach (astora);21W000000000078N;2021-12-17;4.4718;0;38.6;11.3451;99.18;104.59;-0.34;39.42
UGS Haidach (astora);21W000000000078N;2021-12-16;4.5104;0;53.2;11.3451;99.18;104.59;-0.47;39.76
UGS Haidach (astora);21W000000000078N;2021-12-15;4.5636;0;23.9;11.3451;99.18;104.59;-0.21;40.23
UGS Haidach (astora);21W000000000078N;2021-12-14;4.5875;3.75;27.2;11.3451;99.18;104.59;-0.21;40.44
UGS Haidach (astora);21W000000000078N;2021-12-13;4.611;0;52.1;11.3451;99.18;104.59;-0.46;40.64
UGS Haidach (astora);21W000000000078N;2021-12-12;4.6631;1.81;31;11.3451;99.18;104.59;-0.26;41.1
UGS Haidach (astora);21W000000000078N;2021-12-11;4.6923;0;95.8;11.3451;99.18;104.59;-0.84;41.36
UGS Haidach (astora);21W000000000078N;2021-12-10;4.7881;0;75.9;11.3451;99.18;104.59;-0.67;42.2
UGS Haidach (astora);21W000000000078N;2021-12-09;4.8641;0;133.1;11.3451;99.18;104.59;-1.17;42.87
UGS Haidach (astora);21W000000000078N;2021-12-08;4.9971;0;95.9;11.3451;99.18;104.59;-0.85;44.05
UGS Haidach (astora);21W000000000078N;2021-12-07;5.093;0;75;11.3451;99.18;104.59;-0.66;44.89
UGS Haidach (astora);21W000000000078N;2021-12-06;5.168;0;88.1;11.3451;99.18;104.59;-0.78;45.55
UGS Haidach (astora);21W000000000078N;2021-12-05;5.2562;24.02;10.6;11.3451;99.18;104.59;0.12;46.33
UGS Haidach (astora);21W000000000078N;2021-12-04;5.2428;0;33.1;11.3451;99.18;104.59;-0.29;46.21
UGS Haidach (astora);21W000000000078N;2021-12-03;5.2759;0;68.9;11.3451;99.18;104.59;-0.61;46.5
UGS Haidach (astora);21W000000000078N;2021-12-02;5.3447;0;105.8;11.3451;99.18;104.59;-0.93;47.11
UGS Haidach (astora);21W000000000078N;2021-12-01;5.4506;0;46.5;11.3451;99.18;104.59;-0.41;48.04
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-25;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-24;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-23;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-22;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-21;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-20;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-19;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-18;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-17;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-16;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-15;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-14;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-13;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-12;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-11;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-10;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-09;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-08;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-07;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-06;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-05;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-04;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-03;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-02;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-09-01;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-31;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-30;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-29;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-28;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-27;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-26;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-25;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-24;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-23;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-22;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-21;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-20;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-19;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-18;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-17;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-16;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-15;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-14;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-13;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-12;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-11;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-10;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-09;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-08;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-07;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-06;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-05;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-04;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-03;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-02;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-08-01;0.0009;0;0;0.0009;0;0;0;100
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-31;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-30;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-29;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-28;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-27;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-26;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-25;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-24;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-23;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-22;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-21;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-20;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-19;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-18;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-17;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-16;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-15;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-14;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-13;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-12;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-11;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-10;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-09;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-08;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-07;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-06;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-05;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-04;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-03;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-02;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-07-01;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-30;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-29;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-28;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-27;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-26;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-25;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-24;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-23;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-22;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-21;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-20;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-19;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-18;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-17;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-16;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-15;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-14;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-13;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-12;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-11;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-10;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-09;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-08;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-07;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-06;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-05;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-04;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-03;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-02;0.0009;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-06-01;0.0009;0.24;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-31;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-30;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-29;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-28;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-27;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-26;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-25;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-24;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-23;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-22;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-21;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-20;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-19;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-18;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-17;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-16;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-15;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-14;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-13;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-12;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-11;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-10;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-09;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-08;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-07;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-06;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-05;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-04;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-03;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-02;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-05-01;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-30;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-29;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-28;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-27;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-26;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-25;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-24;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-23;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-22;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-21;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-20;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-19;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-18;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-17;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-16;0.0006;0;0;21.3189;184.66;208.98;0;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-15;0.0006;0;9.2;21.3189;184.66;208.98;-0.04;0
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-14;0.0098;0;0;21.3189;184.66;208.98;0;0.05
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-13;0.0098;0;0;21.3189;184.66;208.98;0;0.05
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-12;0.0098;0;0;21.3189;184.66;208.98;0;0.05
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-11;0.0098;0;0;21.3189;184.66;208.98;0;0.05
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-10;0.0098;0;0;21.3189;184.66;208.98;0;0.05
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-09;0.0098;0;0;21.3189;184.66;208.98;0;0.05
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-08;0.0098;0;0;21.3189;184.66;208.98;0;0.05
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-07;0.0098;0;0;21.3189;184.66;208.98;0;0.05
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-06;0.0098;0;0;21.3189;184.66;208.98;0;0.05
UGS Haidach (GSA);25W-SPHAID-GAZ-M;2022-04-05;0.0098;0;0;21.3189;184.66;208.98;0;0.05
