gruppe;untergruppe;jahr;gesamt_import_t;AL;DZ;AD;AO;AR;AM;AW;AU;AT;AZ;BS;BH;BD;BB;BY;BE;BZ;BJ;BO;BA;BR;VG;BN;BG;KH;CM;CA;CV;CL;CN;CO;CG;CR;CI;HR;CU;CW;CY;CZ;KP;CD;DK;DJ;DO;EC;EG;CQ;ER;EE;ET;FI;MK;FR;GA;GE;DE;GH;GI;GR;GT;GW;HN;HK;HU;IS;IN;ID;IR;IQ;IE;IL;IT;JM;JP;JO;KZ;KE;KR;XK;KW;KG;LA;LV;LB;LR;LY;LI;LT;LU;MG;MY;MT;MH;MR;MU;MX;MD;MN;ME;MA;MZ;MM;NA;NP;NL;NC;NZ;NG;NO;OM;OtherAfrica;OtherAsiaOceania;OtherEurope;OtherFormerSovietUnion;OtherNearandMiddleEast;OtherNon-OECD_Americas;PK;PA;PG;PE;PH;PL;PT;QA;RO;RU;ST;SA;SN;RS;SL;SG;SK;SI;ZA;SS;ES;LK;SD;SE;CH;SY;TW;TJ;TZ;TH;TL;TG;TT;TN;TR;TM;UG;UA;AE;UK;US;UY;ZU;VE;VN;YE;Else
oil;heizoel;2006;199293.8;0;0;0;0;0;0;0;0;1262626.642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1252;0;0;0;0;0;0;0;0;0;0;104;0;0;164630.8;0;0;0;0;0;0;0;3038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;heizoel;2007;182506.5;0;0;0;0;0;0;0;0;1103732.627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137739.5;0;0;0;0;0;0;0;1116;0;0;0;0;0;0;0;538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;heizoel;2008;184355;0;0;0;0;0;0;0;0;1041984.023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88742;0;0;0;0;0;0;0;11165;0;0;0;0;0;0;0;15706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;477;0;0;0;0;0;0;0;0;0;0;68053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;heizoel;2009;108599.7;0;0;0;0;0;0;0;0;1006154.814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67809.7;0;0;0;0;0;0;0;8965;0;0;0;0;0;0;0;13208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;heizoel;2010;173379;0;0;0;0;0;0;0;0;933999.555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45476;0;0;0;0;0;0;0;7287;0;0;0;0;0;0;0;3794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;heizoel;2011;85969.2;0;0;0;0;0;0;0;0;898777.254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12122.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72413;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;heizoel;2012;58125.4;0;0;0;0;0;0;0;0;953736.929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4097.4;0;0;0;0;0;0;0;8055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45279;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;heizoel;2013;58119.4;0;0;0;0;0;0;0;0;1011201.886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6519.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;heizoel;2014;40453;0;0;0;0;0;0;0;0;981435.239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;10923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;heizoel;2015;11379;0;0;0;0;0;0;0;0;1153756.671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281;0;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;10993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;heizoel;2016;15645.6;0;0;0;0;0;0;0;0;897565.449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;7293.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;heizoel;2017;67783.6;0;0;0;0;0;0;0;0;838999.164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1665;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;6319.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;heizoel;2018;65341.553;0;0;0;0;0;0;0;0;709983.345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;482;0;0;0;0;0;0;0;0;0;0;0;0;0;430.66;0;0;4984.753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59392.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;heizoel;2019;44447.849;0;0;0;0;0;0;0;0;734654.207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;326.3367132;0;0;0;0;0;0;0;0;0;0;0;0;0;352.6184251;0;0;3522.409903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34.86115636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40211.6228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;heizoel;2020;67130;0;0;0;0;0;0;0;0;736617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220.9453328;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;39635.2885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.60264561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27225.16352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;sonstigerRaffinerieeinsatz;2005;264866.662;0;0;0;0;0;0;0;0;63062;0;0;0;0;0;0;19082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;426;443;0;0;0;0;0;0;0;0;0;0;0;0;0;8963;0;0;60969.662;0;0;0;0;0;0;0;97457;0;0;0;0;0;0;0;6373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29636;0;0;0;0;0;0;0;12870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;2864;0;0;0;0;0;0
oil;sonstigerRaffinerieeinsatz;2006;501436.34;0;0;0;0;0;0;0;0;63062;0;0;0;0;0;0;13459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1985;0;0;0;3485.34;0;0;0;0;0;0;0;0;0;0;0;0;0;12024;0;0;114944;0;0;0;0;0;0;0;114026;0;0;0;0;0;0;0;5900;0;0;0;0;0;29399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148736;0;0;0;0;0;0;0;17211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0
oil;sonstigerRaffinerieeinsatz;2007;305318.648;0;0;0;0;0;0;0;0;65617;0;0;0;0;0;0;14637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1353;0;0;0;0;0;0;0;0;0;0;0;0;0;11368;0;0;113442.648;0;0;0;0;0;0;0;83001;0;0;0;0;0;0;0;5453;0;0;0;0;0;6596;0;0;0;0;0;0;0;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2752;0;0;5109;0;0;0;0;0;0;0;0;34796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0
oil;sonstigerRaffinerieeinsatz;2008;343254.752;0;28651;0;0;0;0;0;0;67394;0;0;0;0;0;0;8810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10251;0;0;0;0;0;0;0;0;0;0;0;0;0;8343;0;0;51056.752;0;0;0;0;0;0;0;53835;0;0;0;0;0;0;0;5443;0;0;0;0;0;27283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8757;0;0;1792;71592;0;0;0;0;0;0;0;41378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0
oil;sonstigerRaffinerieeinsatz;2009;180473.3;0;0;0;0;0;0;0;0;61725;0;0;0;0;0;0;9882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1390;0;0;0;0;0;0;200;12480;0;0;0;0;0;0;0;0;0;0;0;0;0;5721;0;0;47880.3;0;0;0;0;0;0;0;31146;0;0;0;0;0;0;0;7357;0;0;0;0;0;8170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2456;0;0;0;1291;0;0;0;0;0;0;291;35130;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;sonstigerRaffinerieeinsatz;2010;218488.435;0;0;0;0;0;0;0;0;64829;0;0;0;0;0;0;10603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10868;0;0;0;0;0;0;0;0;0;0;0;0;0;4999;0;0;77147.435;0;0;0;0;0;0;0;16849;0;0;0;0;0;0;0;3326;0;0;0;0;0;12357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12074;0;0;21511;0;0;0;0;0;0;0;200;40987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;sonstigerRaffinerieeinsatz;2011;157522.8;0;0;0;0;0;0;0;0;62878;0;0;0;0;0;0;8313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4167;0;0;24148.8;0;0;0;0;0;0;0;14916;0;0;0;0;0;0;0;5194;0;0;0;0;0;12726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11507;200;0;0;43684;0;0;0;0;0;0;0;28116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
oil;sonstigerRaffinerieeinsatz;2012;189857.9;0;0;0;0;0;0;0;0;64343;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1155;0;0;0;0;0;0;0;0;0;0;0;0;0;5052;0;0;33643.9;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122707;0;0;0;0;0;0;0;27275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;sonstigerRaffinerieeinsatz;2013;73527.27;0;0;0;0;0;0;0;0;51174.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4306;0;0;0;0;0;0;0;0;0;0;0;0;0;2448;0;0;46950.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19750;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;sonstigerRaffinerieeinsatz;2014;146073.8;0;0;0;0;0;0;0;0;57548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56713.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5172;60555;0;0;0;0;0;0;0;23633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;sonstigerRaffinerieeinsatz;2015;62590.3;0;0;0;0;0;0;0;0;63706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26152.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3207;0;0;0;0;0;0;0;0;32308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;sonstigerRaffinerieeinsatz;2016;203879.572;0;0;0;0;0;0;0;0;54632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83425.572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20067;40489;0;0;0;1300;0;0;0;39492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;sonstigerRaffinerieeinsatz;2017;295676.831;0;0;0;0;0;0;0;0;54342;0;0;0;0;0;0;7632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56099.831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3087;0;0;43766;137072;0;0;0;0;0;0;0;40052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;sonstigerRaffinerieeinsatz;2018;101109.05;0;0;0;0;0;0;0;0;55357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18924.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3183.75;0;0;12138.55;66862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;sonstigerRaffinerieeinsatz;2019;224378.9;0;0;0;0;0;0;0;0;63275.474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41703.56237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7076.687472;0;0;26980.98931;148617.6608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;sonstigerRaffinerieeinsatz;2020;142970.8;0;0;0;0;0;0;0;0;56507.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102202.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11283;27981;0;0;0;1504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;fluessigGas;2005;133020;0;0;0;0;0;0;0;0;107383.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6560;0;0;0;3659;0;0;0;0;0;0;0;0;0;0;0;0;0;282;0;0;90665;0;0;0;0;0;0;0;4161;0;0;0;0;0;0;0;19;0;0;0;1552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9719;0;0;0;7922;0;0;0;0;0;0;0;677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;fluessigGas;2006;154640;0;0;0;0;0;0;0;0;90593.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6392;0;0;0;4302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107379;0;0;0;0;0;0;0;722;0;0;0;0;0;0;0;0;0;0;0;619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8564;0;0;0;14617;0;0;0;0;0;0;1110;965;0;0;0;0;0;0;246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;fluessigGas;2007;128569;0;0;0;0;0;0;0;0;113138.2521;0;0;0;0;0;0;3238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4705;0;0;0;2871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100826;0;0;0;0;0;0;0;1227;0;0;0;0;0;0;0;0;0;0;0;227;0;0;0;0;0;0;0;0;0;0;895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7928;0;0;0;1640;0;0;0;0;0;0;643;817;0;0;0;0;0;0;375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;fluessigGas;2008;112174;0;0;0;0;0;0;0;0;137640.4222;0;0;0;0;0;0;4777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5220;0;0;0;2718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76267;0;0;0;0;0;0;0;766;0;0;0;0;0;0;0;0;0;0;0;5607;0;0;0;0;0;0;0;0;0;0;2623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8148;0;0;0;2965;0;0;0;0;0;0;526;1310;0;0;0;0;0;0;333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;fluessigGas;2009;98619;0;0;0;0;0;0;0;0;137468.382;0;0;0;0;0;0;1627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2091;0;0;0;12195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61356;0;0;0;0;0;0;0;633;0;0;0;0;0;0;0;0;0;0;0;5595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4875;0;0;0;5003;0;0;0;0;0;0;91;2462;0;0;0;0;0;0;432;0;0;0;0;0;0;0;0;0;0;0;0;1323;0;313;0;0;0;0;0;0;0
oil;fluessigGas;2010;113858;0;0;0;0;0;0;0;0;87161.971;0;0;0;0;0;0;1249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;20953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56143;0;0;0;0;0;0;0;1925;0;0;0;0;0;0;0;0;0;0;0;13165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4111;0;0;0;10572;0;0;0;0;0;0;0;1911;0;0;0;0;0;0;655;0;0;0;0;0;0;0;0;0;0;0;0;3129;0;0;0;0;0;0;0;0;0
